Position_X1,Position_Y1,Position_X2,Position_Y2,Position_X3,Position_Y3,Velocity_X1,Velocity_Y1,Velocity_X2,Velocity_Y2,Velocity_X3,Velocity_Y3,Momentum_X1,Momentum_Y1,Momentum_X2,Momentum_Y2,Momentum_X3,Momentum_Y3
74370766637.93599,125562012470.7475,-99999922491.95158,-134999970828.37996,74952003848.8202,127426637517.03983,-9204.583776478803,25097.281259809144,0.0278459045922053,-29999.984965761312,14342.27108376653,-8492.983408568953,-5.496977431313141e+28,1.4988096368358022e+29,5.538550423389634e+28,-5.966997009689925e+34,1.0538700792351647e+27,-6.240644208616467e+26
74278720800.1712,125812985283.3456,-99999922213.49254,-135299970678.03757,75095426559.65787,127341707682.95413,-9212.090972936701,25086.06981877053,0.027868730015418113,-29999.984931651743,14334.557562757933,-8505.08475203992,-5.501460729037798e+28,1.4981400895769762e+29,5.543090400066662e+28,-5.966997002905531e+34,1.053303289711453e+27,-6.249536275798933e+26
74186599890.44183,126063845981.5333,-99999921934.80524,-135599970527.35408,75238772135.28545,127256656835.43373,-9219.561181922294,25074.88045285988,0.02789145554600963,-29999.984897602742,14326.541881149758,-8517.340688535322,-5.505921937843994e+28,1.4974718606447922e+29,5.547610508101315e+28,-5.966996996133185e+34,1.0527142974268842e+27,-6.258541937935754e+26
74094404278.6226,126314594786.06189,-99999921655.89069,-135899970376.33011,75382037554.09694,127171483428.54837,-9226.99329426038,25063.711172501506,0.027914081650050184,-29999.984863614303,14318.121276173928,-8529.589728525154,-5.510360395332299e+28,1.49680483122179e+29,5.552110840194982e+28,-5.966996989372885e+34,1.0520955513732602e+27,-6.267542532520284e+26
74002134345.68001,126565231897.78691,-99999921376.74986,-136199970224.96625,75525218766.85867,127086187531.26312,-9234.388351795566,25052.55865685667,0.027936608791636442,-29999.98482968642,14309.367860075241,-8541.562226884871,-5.514776723692312e+28,1.4961388029874804e+29,5.556591488656488e+28,-5.9669969826246285e+34,1.0514523503583287e+27,-6.276339924315003e+26
73909790462.16205,126815757484.35548,-99999921097.38377,-136499970073.2631,75668312445.45943,127000771908.99428,-9241.749909845801,25041.420850942617,0.02795903743289448,-29999.984795819077,14300.558078008975,-8553.091460165188,-5.519173046159913e+28,1.4954736532182932e+29,5.561052545402711e+28,-5.966996975888414e+34,1.0508050075720994e+27,-6.28481160492938e+26
73817372963.06358,127066171692.86491,-99999920817.7934,-136799969921.2213,75811318026.23952,126915240994.39262,-9249.081271329018,25030.298499521592,0.02798136803398293,-29999.984762012264,14291.947914874032,-8564.238291109059,-5.52355133523769e+28,1.4948094263914296e+29,5.565494101959204e+28,-5.966996969164239e+34,1.0501723327849439e+27,-6.293002296306937e+26
73724882150.3503,127316474677.86012,-99999920537.97972,-137099969768.84142,75954237505.38826,126829598611.48154,-9256.383648998633,25019.193515818955,0.028003601053096093,-29999.984728265965,14283.623533094757,-8575.158587656606,-5.527912315181984e+28,1.4941462367647082e+29,5.569916249460813e+28,-5.9669969624521e+34,1.0495606572118026e+27,-6.301026530210074e+26
73632318313.8603,127566666613.01831,-99999920257.94371,-137399969616.12407,76097073740.71921,126743847025.60497,-9263.656853372488,25008.107378560395,0.028025736946466984,-29999.98469458017,14275.557183148569,-8585.972943550727,-5.53225587283405e+28,1.493484172647627e+29,5.574319078652283e+28,-5.966996955751996e+34,1.0489679418177567e+27,-6.308972918921074e+26
73539681745.32658,127816747686.80391,-99999919977.68634,-137699969463.0699,76239829312.55069,126657987296.16946,-9270.90031890741,24997.04087625476,0.02804777616837052,-29999.984660954855,14267.690604602356,-8596.745894735632,-5.5365816704515055e+28,1.4928232811299342e+29,5.578702679888896e+28,-5.96699694906392e+34,1.0483899056261811e+27,-6.316888883451742e+26
73446972742.13751,128066718095.56645,-99999919697.20857,-137999969309.67944,76382506218.59671,126572019837.2221,-9278.113553333704,24985.99435374562,0.028069719171126842,-29999.984627390008,14259.971545150698,-8607.505957057305,-5.540889414050889e+28,1.4921635828056886e+29,5.583067143137128e+28,-5.966996942387872e+34,1.0478227091376733e+27,-6.324795377245708e+26
73354191606.60417,128316578039.10391,-99999919416.51138,-138299969155.95334,76525105934.04822,126485944777.65154,-9285.296229407253,24974.967934935386,0.02809156640510479,-29999.984593885605,14252.361217566295,-8618.263727419611,-5.545178908202012e+28,1.4915050850743414e+29,5.587412557975342e+28,-5.966996935723846e+34,1.0472635022667713e+27,-6.33270018690793e+26
73261338644.3101,128566327718.45326,-99999919135.59572,-138599969001.89218,76667629546.22388,126399762140.37733,-9292.448162587734,24963.96164558182,0.028113318318725454,-29999.98456044163,14244.83248542595,-8629.021863449254,-5.549450042697395e+28,1.4908477894741464e+29,5.591739013594493e+28,-5.96699692907184e+34,1.0467102910290988e+27,-6.340605265262511e+26
73168414162.68423,128815967334.90909,-99999918854.46254,-138899968847.4966,76810077871.07814,126313471921.74284,-9299.569270918622,24952.97547133744,0.028134975358465864,-29999.984527058055,14237.366602306634,-8639.779800106444,-5.553702768592602e+28,1.490191695148272e+29,5.59604659879886e+28,-5.9669969224318465e+34,1.0461616979374914e+27,-6.348510197118215e+26
73075418469.97505,129065497089.62247,-99999918573.1128,-139199968692.76718,76952451537.10121,126227074123.74178,-9306.659542067353,24942.00938344734,0.02815653796886272,-29999.984493734864,14229.950532911878,-8650.535837779074,-5.557937078522624e+28,1.4895368003794753e+29,5.600335402006795e+28,-5.966996915803864e+34,1.0456167651583647e+27,-6.356413733600063e+26
72982351874.55438,129314917183.45694,-99999918291.54741,-139499968537.70453,77094751042.43033,126140568765.36398,-9313.719010284756,24931.063349629665,0.02817800659251624,-29999.984460472027,14222.5750803735,-8661.288026113985,-5.562152992942057e+28,1.4888831032398837e+29,5.6046055112514796e+28,-5.966996909187886e+34,1.0450748169058448e+27,-6.364314441588556e+26
72889214684.45154,129564227816.95323,-99999918009.76735,-139799968382.30923,77236976793.23407,126053955885.10284,-9320.74774108564,24920.137338392382,0.028199381670094056,-29999.98442726952,14215.233641078461,-8672.034514401514,-5.566350550976345e+28,1.4882306018487931e+29,5.6088570141817075e+28,-5.966996902583907e+34,1.0445353679464453e+27,-6.372210961182232e+26
72796007207.04068,129813429190.33716,-99999917727.77353,-140099968226.58194,77379129129.64485,125967235539.95883,-9327.745821179693,24909.231320503168,0.028220663640335215,-29999.98439412731,14207.921386206635,-8682.773670582284,-5.570529804408513e+28,1.4875792944604492e+29,5.613089998062674e+28,-5.966996895991922e+34,1.0439980634584635e+27,-6.380102093143863e+26
72702729748.82889,130062521503.54219,-99999917445.5669,-140399968070.52322,77521208343.50691,125880407803.253,-9334.713351822238,24898.345269262474,0.02824185294005423,-29999.984361045375,14200.634721211487,-8693.504102989944,-5.574690813708241e+28,1.486929179480355e+29,5.617304549776786e+28,-5.966996889411925e+34,1.04346263931462e+27,-6.387986814877011e+26
72609382615.31067,130311504956.23482,-99999917163.14836,-140699967914.13367,77663214690.71902,125793472762.22311,-9341.650444370864,24887.479160307437,0.028262950004145217,-29999.984328023682,14193.370924578576,-8704.224643967491,-5.57883364537828e+28,1.4862802554535602e+29,5.621500755824483e+28,-5.96699688284391e+34,1.0429288955380337e+27,-6.395864268387312e+26
72515966110.86696,130560379747.83789,-99999916880.51886,-140999967757.4139,77805148399.96481,125706430515.78343,-9348.557217271406,24876.632971263258,0.028283955265586108,-29999.9842950622,14186.127902750963,-8714.93432109132,-5.582958370154484e+28,1.4856325210438419e+29,5.625678702325076e+28,-5.9669968762878715e+34,1.0423966782941407e+27,-6.403733739137901e+26
72422480538.69424,130809146077.55052,-99999916597.6793,-141299967600.36453,77947009678.99232,125619281172.57253,-9355.433793980517,24865.806681375227,0.028304869155442912,-29999.9842621609,14178.904021172742,-8725.632326826784,-5.587065061765165e+28,1.4849859750117285e+29,5.629838475017595e+28,-5.966996869743802e+34,1.041865867475773e+27,-6.41159463375232e+26
72328926200.75444,131057804144.36427,-99999916314.63062,-141599967442.98615,78088798719.20406,125532024849.30426,-9362.280301510677,24855.000271172936,0.02832569210287407,-29999.98422931974,14171.697985918669,-8736.317990801745,-5.5911537960621765e+28,1.4843406161944479e+29,5.633980159261652e+28,-5.966996863211696e+34,1.0413363680053038e+27,-6.419446459641122e+26
72235303397.73933,131306354147.076,-99999916031.37369,-141899967285.27933,78230515699.06325,125444661669.39624,-9369.096869395216,24844.21372218234,0.02834642453513487,-29999.98419653869,14164.508759459011,-8746.990755975588,-5.595224650402824e+28,1.4836964434887293e+29,5.6381038400383256e+28,-5.966996856691546e+34,1.0408081036450481e+27,-6.427288807490862e+26
72141612429.04538,131554796284.29782,-99999915747.90944,-142199967127.24472,78372160786.65784,125357191761.83649,-9375.883628941208,24833.4470166864,0.028367066877581903,-29999.984163817717,14157.335499817129,-8757.650158758908,-5.59927770320369e+28,1.483053455836512e+29,5.64220960195104e+28,-5.966996850183343e+34,1.0402810125265626e+27,-6.435121336656046e+26
72047853592.75597,131803130754.46469,-99999915464.23877,-142499966968.8829,78513734141.656,125269615260.2489,-9382.640712682609,24822.70013752926,0.02838761955367762,-29999.98413115678,14150.177516002008,-8768.295812675673,-5.603313033614054e+28,1.4824116522132474e+29,5.6462975292264785e+28,-5.966996843687084e+34,1.0397550438758275e+27,-6.442943763154085e+26
71954027185.62914,132051357755.83998,-99999915180.36258,-142799966810.19446,78655235916.81602,125181932302.12215,-9389.36825397479,24811.97306795735,0.028408082984994927,-29999.98409855584,14143.034234929417,-8778.927395031007,-5.607330721273745e+28,1.481771031618413e+29,5.650367705715491e+28,-5.966996837202756e+34,1.0392301555826135e+27,-6.450755849868783e+26
71860133503.08939,132299477486.51956,-99999914896.28175,-143099966651.18002,78796666259.16531,125094143028.17183,-9396.066386690258,24801.265791490958,0.028428457591221843,-29999.98406601486,14135.905176565731,-8789.544636058701,-5.6113308461314225e+28,1.48113159306784e+29,5.6544202148940245e+28,-5.966996830730355e+34,1.03870631237405e+27,-6.458557398575933e+26
71766172839.22249,132547490144.43448,-99999914611.99718,-143399966491.84018,78938025310.93097,125006247581.81125,-9402.735244987753,24790.57829182056,0.028448743790166226,-29999.984033533798,14128.789935034227,-8800.14731008508,-5.6153134883066865e+28,1.4804933355875238e+29,5.658455139864062e+28,-5.966996824269872e+34,1.0381834844263149e+27,-6.466348243450517e+26
71672145486.77261,132795395927.35269,-99999914327.50974,-143699966332.1755,79079313210.28131,124918246108.7104,-9409.37496313523,24779.910552723137,0.028468941997760542,-29999.98400111261,14121.688164098407,-8810.735228320757,-5.619278727984359e+28,1.4798562582086259e+29,5.662472563354571e+28,-5.966996817821298e+34,1.0376616462979509e+27,-6.474128245770091e+26
71578051737.14127,133043195032.87993,-99999914042.82031,-143999966172.18665,79220530091.9223,124830138756.4272,-9415.985675372845,24769.26255799457,0.028489052628066707,-29999.983968751258,14114.599565895836,-8821.308232962925,-5.623226645332663e+28,1.4792203599634358e+29,5.666472567722468e+28,-5.966996811384625e+34,1.037140776102026e+27,-6.481897289581157e+26
71483891880.38754,133290887658.45987,-99999913757.92978,-144299966011.87415,79361676087.58125,124741925674.09756,-9422.567515805993,24758.634291394963,0.028509076093280978,-29999.983936449695,14107.523882112237,-8831.866192352538,-5.62715732043934e+28,1.4785856398821072e+29,5.670455234953587e+28,-5.966996804959844e+34,1.036620854857607e+27,-6.489655278140644e+26
71389666205.22948,133538474001.37383,-99999913472.83902,-144599965851.23865,79502751326.40237,124653607012.17404,-9429.120618321127,24748.025736604373,0.028529012803738877,-29999.98390420788,14100.460887006333,-8842.408996981876,-5.631070833261378e+28,1.4779520969900133e+29,5.674420646663663e+28,-5.966996798546946e+34,1.0361018659772253e+27,-6.497402130982282e+26
71295374999.04626,133785954258.73987,-99999913187.54889,-144899965690.28073,79643755935.27243,124565182922.20422,-9435.645116519036,24737.43687718698,0.028548863167920206,-29999.98387202576,14093.410381851854,-8852.93655618944,-5.634967263585169e+28,1.4773197303056066e+29,5.678368884099329e+28,-5.966996792145923e+34,1.0355837948584742e+27,-6.505137781488e+26
71201018547.88107,134033328627.51173,-99999912902.06026,-145199965529.00098,79784690039.09094,124476653556.64233,-9442.141143661613,24726.867696562047,0.02856862759245408,-29999.983839903296,14086.372190474485,-8863.448795412145,-5.638846690994715e+28,1.4766885388386856e+29,5.682300028139116e+28,-5.966996785756765e+34,1.0350666285560651e+27,-6.512862174868844e+26
71106597136.44446,134280597304.47736,-99999912616.37398,-145499965367.40002,79925553760.99568,124388019068.68822,-9448.608832629132,24716.318177980404,0.028588306482124022,-29999.983807840432,14079.346155642028,-8873.945653891118,-5.642709194846118e+28,1.4760585215889898e+29,5.686214159294468e+28,-5.966996779379461e+34,1.0345503555165762e+27,-6.520575266479194e+26
71012111048.11816,134527760486.25716,-99999912330.4909,-145799965205.47842,80066347222.55211,124299279612.1493,-9455.048315885793,24705.788304505477,0.028607900239873096,-29999.983775837125,14072.332136124702,-8884.427082748072,-5.646554854246996e+28,1.4754296775450672e+29,5.690111357710759e+28,-5.9669967730140035e+34,1.0340349653624431e+27,-6.528277020403284e+26
70917560564.9593,134774818369.30222,-99999912044.4119,-146099965043.2368,80207070543.91336,124210435341.32182,-9461.459725451803,24695.278058997996,0.028627409266809112,-29999.98374389332,14065.33000428578,-8894.893043365746,-5.650383748039817e+28,1.4748020056833604e+29,5.693991703168333e+28,-5.966996766660381e+34,1.0335204487149192e+27,-6.53596740826515e+26
70822945967.70479,135021771149.8922,-99999911758.1378,-146399964880.67572,80347723843.95622,124121486410.88817,-9467.843192880675,24684.787424103735,0.028646833962209843,-29999.983712008972,14058.339644094916,-8905.34350601879,-5.654195954788339e+28,1.4741755049674752e+29,5.697855275083538e+28,-5.966996760318584e+34,1.0330067970480945e+27,-6.543646408222606e+26
70728267535.77599,135268619024.13324,-99999911471.66946,-146699964717.7958,80488307240.39717,124032432975.82799,-9474.198849240716,24674.31638224377,0.028666174723528306,-29999.983680184025,14051.360949480611,-8915.778448711822,-5.657991552766556e+28,1.4735501743475982e+29,5.701702152509779e+28,-5.966996753988603e+34,1.0324940025678353e+27,-6.551314004113447e+26
70633525547.28358,135515362187.95567,-99999911185.00772,-146999964554.59766,80628820849.89198,123943275191.34087,-9480.526825099894,24663.864915606806,0.02868543194639809,-29999.983648418427,14044.393822956548,-8926.197856189563,-5.6617706199496575e+28,1.4729260127600385e+29,5.705532414138579e+28,-5.966996747670425e+34,1.0319820581108471e+27,-6.55897018472809e+26
70538720279.0326,135762000837.11174,-99999910898.1534,-147299964391.08185,80769264788.12155,123854013212.77898,-9486.82725051346,24653.43300614321,0.028704606024638698,-29999.98361671212,14037.43817447037,-8936.601719090428,-5.665533234006638e+28,1.4723030191268725e+29,5.709346138300636e+28,-5.96699674136404e+34,1.0314709570600827e+27,-6.566614943187646e+26
70443852006.52745,136008535167.17317,-99999910611.10733,-147599964227.24896,80909639169.86626,123764647195.58807,-9493.100255013815,24643.0206355605,0.028723697350260972,-29999.983585065056,14030.493920434219,-8946.990033220241,-5.66927947229425e+28,1.4716811923556732e+29,5.713143402966907e+28,-5.966996735069439e+34,1.0309606932735063e+27,-6.574248276410233e+26
70348921003.97731,136254965373.52878,-99999910323.87036,-147899964063.0996,81049944109.0706,123675177295.25587,-9499.34596760224,24632.627785320037,0.02874270631347251,-29999.983553477177,14023.560982904562,-8957.362798926875,-5.673009411852058e+28,1.4710605313393127e+29,5.716924285749683e+28,-5.96699672878661e+34,1.0304512610238273e+27,-6.581870184651468e+26
70253927544.30128,136501291651.38197,-99999910036.4433,-148199963898.63437,81190179718.89964,123585603667.2666,-9505.564516742135,24622.254436634685,0.028761633302683165,-29999.983521948427,14016.639288885262,-8967.72002056001,-5.676723129398403e+28,1.4704410349558234e+29,5.720688863903681e+28,-5.966996722515542e+34,1.0299426549472891e+27,-6.589480671107495e+26
70158871899.13387,136747514195.74832,-99999909748.82697,-148499963733.85385,81330346111.7885,123495926467.061,-9511.756030353545,24611.90057046736,0.028780478704510542,-29999.983490478746,14009.728769732923,-8978.061706002956,-5.6804207013271375e+28,1.4698227020683107e+29,5.724437214327146e+28,-5.966996716256222e+34,1.0294348699999751e+27,-6.597079741570972e+26
70063754338.83034,136993633201.45299,-99999909461.02217,-148799963568.75864,81470443399.48582,123406145850.00098,-9517.920635808738,24601.56616753025,0.02879924290378556,-29999.983459068077,14002.829360647467,-8988.38786626569,-5.684102203704978e+28,1.4692055315249066e+29,5.728169413562948e+28,-5.96699671000864e+34,1.0289279014203758e+27,-6.604667404132029e+26
69968575132.47224,137239648863.1283,-99999909173.02974,-149099963403.3493,81610471693.0923,123316261971.33832,-9524.058459928676,24591.251208284684,0.02881792628355803,-29999.98342771636,13995.94100023409,-8998.698515130036,-5.687767712269406e+28,1.4685895221587614e+29,5.731885537799692e+28,-5.966996703772784e+34,1.0284217446972009e+27,-6.61224366891755e+26
69873334547.87296,137485561375.21115,-99999908884.85048,-149399963237.62646,81750431103.09464,123226274986.18701,-9530.169628980235,24580.955672941447,0.02883652922510228,-29999.983396423537,13989.063630125218,-9008.993668839476,-5.691417302426996e+28,1.4679746727880633e+29,5.735585662872843e+28,-5.966996697548641e+34,1.027916395541601e+27,-6.619808547863247e+26
69778032851.58316,137731370931.94055,-99999908596.48518,-149699963071.5907,81890321739.39589,123136185049.49861,-9536.254268674062,24570.679541461574,0.028855052107922805,-29999.983365189546,13982.197194653116,-9019.273345827198,-5.69505104925215e+28,1.4673609822160852e+29,5.739269864265846e+28,-5.9669966913362e+34,1.027411849863111e+27,-6.627362054513825e+26
69682670308.89642,137977077727.35516,-99999908307.93466,-149999962905.24258,82030143711.34242,123045992316.04034,-9542.312504162961,24560.42279355749,0.028873495309759942,-29999.983334014327,13975.34164056544,-9029.537566477084,-5.69866902748612e+28,1.4667484492312533e+29,5.742938217111252e+28,-5.96699668513545e+34,1.0269081037487486e+27,-6.634904203847361e+26
69587247183.8548,138222681955.29074,-99999908019.1997,-150299962738.58273,82169897127.74808,122955696940.37558,-9548.34446004075,24550.18540869445,0.028891859206595587,-29999.983302897814,13968.4969167773,-9039.786352913083,-5.702271311536336e+28,1.4661370726072327e+29,5.746590796191862e+28,-5.966996678946375e+34,1.026405153444796e+27,-6.642435012120533e+26
69491763739.2544,138468183809.3777,-99999907730.28111,-150599962571.61172,82309582096.91585,122865299076.84645,-9554.3502603415,24539.967366092264,0.02891014417265894,-29999.983271839945,13961.662974154491,-9050.019728813179,-5.705857975475944e+28,1.4655268511030301e+29,5.750227675941863e+28,-5.966996672768965e+34,1.025902995340872e+27,-6.649954496731923e+26
69396220236.65099,138713583483.0386,-99999907441.17967,-150899962404.33014,82449198726.6574,122774798879.55832,-9560.33002853913,24529.768644727217,0.02892835058043227,-29999.98324084066,13954.839765323437,-9060.237719244684,-5.709429093043569e+28,1.4649177834631095e+29,5.753848930447979e+28,-5.966996666603207e+34,1.0254016259559661e+27,-6.657462676100993e+26
69300616936.3656,138958881169.48587,-99999907151.89616,-151199962236.73856,82588747124.31062,122684196502.36588,-9566.28388754727,24519.589223334206,0.02894647880065671,-29999.98320989989,13948.02724450407,-9070.44035051809,-5.71298473764323e+28,1.4643098684175188e+29,5.757454633450619e+28,-5.966996660449088e+34,1.024901041926159e+27,-6.664959569560693e+26
69204954097.49013,139204077061.7192,-99999906862.43138,-151499962068.83755,82728227396.75566,122593492098.86069,-9572.211959719389,24509.429080409012,0.028964529202338083,-29999.983179017567,13941.22536736249,-9080.627650057108,-5.716524982344419e+28,1.4637031046820263e+29,5.761044858345045e+28,-5.966996654306593e+34,1.0244012399937957e+27,-6.672445197261963e+26
69109231977.89293,139449171352.5233,-99999906572.78609,-151799961900.62772,82867639650.42929,122502685822.36012,-9578.114366849144,24499.288194210723,0.028982502152752755,-29999.98314819363,13934.434090880724,-9090.79964628286,-5.720049899882309e+28,1.4630974909582644e+29,5.764619678182523e+28,-5.966996648175713e+34,1.0239022169979155e+27,-6.679919580088645e+26
69013450834.22444,139694164234.4654,-99999906282.96106,-152099961732.10965,83006983991.3381,122411777825.8973,-9583.991230170917,24489.166542764266,0.029000398017453494,-29999.98311742801,13927.653373241325,-9100.956368510488,-5.7235595626580725e+28,1.462493025933882e+29,5.768179165671499e+28,-5.966996642056432e+34,1.0234039698657725e+27,-6.687382739581506e+26
68917610921.92273,139939055899.89304,-99999905992.95708,-152399961563.28394,83146260525.07051,122320768262.21219,-9589.842670360513,24479.06410386303,0.02901821716027538,-29999.98308672064,13920.883173724838,-9111.09784685665,-5.727054042739299e+28,1.4618897082827002e+29,5.771723393178772e+28,-5.966996635948735e+34,1.0229064956053012e+27,-6.694834697870266e+26
68821712495.21913,140183846540.93167,-99999905702.7749,-152699961394.15115,83285469356.80775,122229657283.74362,-9595.668807536005,24468.98085507158,0.02903595994334171,-29999.98305607145,13914.12345261854,-9121.224112156631,-5.730533411860503e+28,1.4612875366648748e+29,5.775252432730666e+28,-5.966996629852612e+34,1.0224097912984103e+27,-6.702275477612693e+26
68725755807.14377,140428536349.4824,-99999905412.4153,-152999961224.71185,83424610591.33394,122138445042.62206,-9601.46976125872,24458.916773728422,0.029053626727069952,-29999.98302548037,13907.37417113498,-9131.335195889911,-5.733997741423709e+28,1.4606865097270615e+29,5.7787663560142135e+28,-5.966996623768045e+34,1.0219138540949982e+27,-6.709705101939906e+26
68629741109.53118,140673125517.21967,-99999905121.87903,-153299961054.96664,83563684333.04529,122047131690.66316,-9607.245650534322,24448.87183694884,0.02907121787017769,-29999.982994947335,13900.63529133914,-9141.431130113233,-5.737447102499098e+28,1.4600866261025848e+29,5.7822652343783425e+28,-5.966996617695025e+34,1.0214186812076e+27,-6.717123594407203e+26
68533668653.02584,140917614235.58914,-99999904831.16685,-153599960884.9161,83702690685.95868,121955717379.36203,-9612.996593813996,24438.846021627767,0.029088733729688614,-29999.982964472267,13893.906776083164,-9151.511947400302,-5.740881565825719e+28,1.4594878844116104e+29,5.785749138835065e+28,-5.966996611633534e+34,1.0209242699065909e+27,-6.724530978949742e+26
68437538687.0877,141162002695.80542,-99999904540.27951,-153899960714.56082,83841629753.71951,121864202259.88803,-9618.722708995734,24428.83930444269,0.029106174660938514,-29999.9829340551,13887.18858894773,-9161.577680787386,-5.744301201812253e+28,1.4588902832613175e+29,5.78921814006067e+28,-5.96699660558356e+34,1.0204306175158793e+27,-6.73192727984257e+26
68341351459.99774,141406291088.84985,-99999904249.21776,-154199960543.90137,83980501639.609,121772586483.08015,-9624.424113425683,24418.85166185658,0.0291235410175813,-29999.98290369576,13880.480694189317,-9171.62836372415,-5.747706080537818e+28,1.4582938212460752e+29,5.79267230839692e+28,-5.966996599545086e+34,1.019937721409031e+27,-6.739312521664505e+26
68245107218.86349,141650479605.4684,-99999903957.98235,-154499960372.93832,84119306446.55089,121680870199.44292,-9630.10092389957,24408.883070120875,0.02914083315159503,-29999.982873394176,13873.78305669264,-9181.66403002917,-5.751096271752823e+28,1.4576984969476188e+29,5.796111713852251e+28,-5.966996593518101e+34,1.0194455790057752e+27,-6.746686729265433e+26
68148806209.62449,141894568436.16962,-99999903666.57402,-154799960201.67227,84258044277.11781,121589053559.14262,-9635.753256664193,24398.933505278423,0.029158051413287967,-29999.982843150276,13867.095641927728,-9191.68471384961,-5.754471844879856e+28,1.4571043089352275e+29,5.799536426102977e+28,-5.96699658750259e+34,1.0189541877688494e+27,-6.754049927736693e+26
68052448677.057846,142138557771.2224,-99999903374.9935,-155099960030.10376,84396715233.5371,121497136712.00414,-9641.381227418959,24389.002943166477,0.02917519615130464,-29999.982812963983,13860.418415911052,-9201.690449624646,-5.757832869014602e+28,1.4565112557659022e+29,5.802946514494492e+28,-5.966996581498536e+34,1.0184635452011441e+27,-6.761402142384189e+26
67956034864.78365,142382447800.65408,-99999903083.24153,-155399959858.2334,84535319417.6962,121405119807.50789,-9646.984951317474,24379.091359419686,0.029192267712631923,-29999.98278283522,13853.751345170313,-9211.681272052208,-5.761179412926795e+28,1.4559193359845438e+29,5.806342048042489e+28,-5.966996575505925e+34,1.0179736488431145e+27,-6.768743398703963e+26
67859565015.27048,142626238714.2483,-99999902791.31885,-155699959686.06174,84673856931.1479,121313002994.78737,-9652.564542969189,24369.198729473082,0.029209266442605138,-29999.98275276392,13847.094396712464,-9221.657216058744,-5.7645115450612e+28,1.4553285481241325e+29,5.809723095434162e+28,-5.966996569524743e+34,1.0174844962704318e+27,-6.776073722359965e+26
67763039369.84078,142869930701.54303,-99999902499.22618,-155999959513.5894,84812327875.11502,121220786422.62679,-9658.120116441063,24359.325028565065,0.02922619268491415,-29999.982722750003,13840.447537994627,-9231.618316771664,-5.767829333538603e+28,1.4547388907059057e+29,5.813089725029424e+28,-5.966996563554975e+34,1.0169960850918451e+27,-6.783393139163819e+26
67666458168.67637,143113523951.82867,-99999902206.96425,-156299959340.8169,84950732350.49496,121128470239.45908,-9663.651785259288,24349.470231740394,0.029243046781609498,-29999.98269279339,13833.810736897603,-9241.564609494224,-5.771132846156847e+28,1.4541503622395364e+29,5.8164420048621285e+28,-5.966996557596605e+34,1.0165084129472359e+27,-6.790701675056355e+26
67569821650.82378,143357018654.1461,-99999901914.53378,-156599959167.74484,85089070457.86394,121036054593.36414,-9669.15966241102,24339.634313853156,0.029259829073108517,-29999.98266289401,13827.183961701701,-9251.496129682579,-5.774422150391862e+28,1.4535629612233105e+29,5.8197800026412834e+28,-5.966996551649619e+34,1.016021477505841e+27,-6.797999356090758e+26
67473130054.19967,143600414997.2846,-99999901621.93549,-156899958994.37378,85227342297.48096,120943539632.0673,-9674.64386034617,24329.817249569736,0.029276539898201486,-29999.982633051783,13820.56718106465,-9261.41291292483,-5.777697313398733e+28,1.4529766861443047e+29,5.8231037857522755e+28,-5.966996545714e+34,1.0155352764646305e+27,-6.805286208417165e+26
67376383615.59621,143843713169.7803,-99999901329.17009,-157199958820.70428,85365547969.29161,120850925502.93806,-9680.104490979185,24320.019013371773,0.029293179594057785,-29999.982603266628,13813.960364001385,-9271.314994921848,-5.78095840201277e+28,1.4523915354785625e+29,5.826413421258093e+28,-5.966996539789732e+34,1.0150498075468218e+27,-6.812562258268573e+26
67279582570.68642,144086913359.91403,-99999901036.2383,-157499958646.73694,85503687572.93163,120758212352.98885,-9685.541665690891,24310.239579559093,0.02930974849623205,-29999.98257353847,13807.363479865518,-9281.202411469707,-5.7842054827506e+28,1.451807507691269e+29,5.829708975900554e+28,-5.9669965338768015e+34,1.0145650685005183e+27,-6.81982753194794e+26
67182727154.02951,144330015755.70963,-99999900743.14081,-157799958472.47232,85641761207.73029,120665400328.87415,-9690.955495330325,24300.47892225264,0.02932624693867034,-29999.982543867227,13800.77649833234,-9291.075198443601,-5.78743862181127e+28,1.4512246012369278e+29,5.83299051610153e+28,-5.966996527975191e+34,1.0140810570974603e+27,-6.827082055816358e+26
67085817599.07621,144573020544.93216,-99999900449.87834,-158099958297.91098,85779768972.71361,120572489576.88971,-9696.34609021661,24290.737015397397,0.029342675253716328,-29999.982514252824,13794.199389383179,-9300.93339178307,-5.79065788507736e+28,1.4506428145595326e+29,5.836258107964177e+28,-5.966996522084886e+34,1.0135977711318759e+27,-6.834325856282199e+26
66988854138.17404,144815927915.08612,-99999900156.45158,-158399958123.0535,85917710966.60744,120479480242.97188,-9701.713560140832,24281.01383276525,0.029359033772117484,-29999.982484695178,13787.632123291021,-9310.777027478449,-5.793863338116105e+28,1.4500621460927408e+29,5.8395118172741675e+28,-5.96699651620587e+34,1.0131152084194242e+27,-6.841558959791164e+26
66891837002.57263,145058738053.4138,-99999899862.86125,-158699957947.90045,86055587287.84035,120386372472.6971,-9707.058014367944,24271.309347957882,0.029375322823031267,-29999.982455194207,13781.074670607248,-9320.606141558415,-5.797055046180536e+28,1.4494825942600448e+29,5.842751709500919e+28,-5.966996510338128e+34,1.0126333667962206e+27,-6.848781392817124e+26
